Fecha,Título,Autor,Medio de comunicación,Enlace
25 octubre 2019,Más allá de la emoción,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/10/mas-alla-de-la-emocion/
24 octubre 2019,Un partido decisivo,Bettina Horst,Diario Financiero,https://lyd.org/opinion/2019/10/un-partido-decisivo/
24 octubre 2019,Los Partidos Políticos frente a la Crisis,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/10/los-partidos-politicos-frente-a-la-crisis/
21 octubre 2019,Violencia irracional en el metro,Rodrigo Troncoso,El Mercurio,https://lyd.org/opinion/2019/10/violencia-irracional-en-el-metro/
21 octubre 2019,Defendamos la democracia,Natalia González,Diario Financiero,https://lyd.org/opinion/2019/10/defendamos-la-democracia/
21 octubre 2019,Lecciones del Nobel de Economía,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/10/lecciones-del-nobel-de-economia/
20 octubre 2019,423 días … y contando,Bettina Horst,El Mercurio,https://lyd.org/opinion/2019/10/423-dias-y-contando/
19 octubre 2019,Los Intocables,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/10/los-intocables/
19 octubre 2019,¿Choque de trenes o descarrilamiento de un vagón?,Natalia González,El Mercurio,https://lyd.org/opinion/2019/10/choque-de-trenes-o-descarrilamiento-de-un-vagon/
18 octubre 2019,"Sala cuna, copago y universalidad",Luciano Simonetti,La Tercera,https://lyd.org/opinion/2019/10/sala-cuna-copago-y-universalidad/
17 octubre 2019,Condiciones excepcionales,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/10/condiciones-excepcionales/
15 octubre 2019,Tomás Flores: El ocaso del sistema previsional antiguo,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/10/tomas-flores-el-ocaso-del-sistema-previsional-antiguo/
15 octubre 2019,Tomás Flores: El ocaso del sistema previsional antiguo,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/10/tomas-flores-el-ocaso-del-sistema-previsional-antiguo/
14 octubre 2019,CONDENA A LA VIOLENCIA: PALABRAS QUE SE LAS LLEVA EL VIENTO,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/10/57131/
14 octubre 2019,Competitividad,Tomás Flores,La Tercera,https://lyd.org/opinion/2019/10/competitividad/
14 octubre 2019,Presupuesto Corfo y Agenda de Reimpulso Económico,Felipe Berger,Diario Financiero,https://lyd.org/opinion/2019/10/presupuesto-corfo-y-agenda-de-reimpulso-economico/
12 octubre 2019,Dogmas y herramientas,Natalia González,El Líbero,https://lyd.org/opinion/2019/10/dogmas-y-herramientas/
12 octubre 2019,Confusión Tributaria,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/10/confusion-tributaria/
11 octubre 2019,"Liberalismo, my way…",Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/10/liberalismo-my-way/
11 octubre 2019,DISTURBIOS EN ECUADOR Y SUBSIDIOS,Pablo Kangiser,La Tercera,https://lyd.org/opinion/2019/10/disturbios-en-ecuador-y-subsidios/
10 octubre 2019,Partido Socialista: ¿guerra inconclusa?,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/10/partido-socialista-guerra-inconclusa/
8 octubre 2019,Si funciona no lo arregle,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2019/10/si-funciona-no-lo-arregle/
6 octubre 2019,Reimpulsando el crecimiento,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2019/10/reimpulsando-el-crecimiento/
5 octubre 2019,LA INQUISICIÓN,Natalia González,El Mercurio,https://lyd.org/opinion/2019/10/la-inquisicion/
5 octubre 2019,La Primavera de Piñera,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/10/la-primavera-de-pinera/
5 octubre 2019,La Primavera de Piñera,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/10/la-primavera-de-pinera/
3 octubre 2019,Las Cuentas tras la Acusación,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/10/las-cuentas-tras-la-acusacion/
1 octubre 2019,¿Nuevo impulso exportador?,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/10/nuevo-impulso-exportador/
30 septiembre 2019,LEY DE PRESUPUESTOS 2020,Natalia González,El Mercurio,https://lyd.org/opinion/2019/09/ley-de-presupuestos-2020/
30 septiembre 2019,Suprema protección a la Municipalidad de Las Condes,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/09/suprema-proteccion-a-la-municipalidad-de-las-condes/
30 septiembre 2019,Del entusiasmo a la acción responsable,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/09/del-entusiasmo-a-la-accion-responsable/
28 septiembre 2019,Pensiones y pasteles,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/09/pensiones-y-pasteles/
27 septiembre 2019,El liberalismo y sus contradicciones,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/09/el-liberalismo-y-sus-contradicciones/
26 septiembre 2019,Boris Johnson: la tentación populista,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/09/boris-johnson-la-tentacion-populista/
22 septiembre 2019,Cambio Climático: el problema no es su asado,Bettina Horst,El Mercurio,https://lyd.org/opinion/2019/09/cambio-climatico-el-problema-no-es-su-asado/
21 septiembre 2019,REFORMA TRIBUTARIA: SEGUNDO ROUND,Natalia González,El Mercurio,https://lyd.org/opinion/2019/09/reforma-tributaria-segundo-round/
21 septiembre 2019,Fiestas Patrias,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/09/fiestas-patrias/
20 septiembre 2019,Reforma al Sistema de Salud Privado,María Trinidad Schleyer,Revista LyD,https://lyd.org/opinion/2019/09/reforma-al-sistema-de-salud-privado/
20 septiembre 2019,Reforma al Sistema de Salud Privado,María Trinidad Schleyer,Revista LyD,https://lyd.org/opinion/2019/09/reforma-al-sistema-de-salud-privado/
17 septiembre 2019,Un nuevo shock petrolero,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/09/un-nuevo-shock-petrolero/
17 septiembre 2019,PROYECTO PRO INVERSIÓN A LA ESPERA,Pilar Hazbun,Diario Financiero,https://lyd.org/opinion/2019/09/proyecto-pro-inversion-a-la-espera/
16 septiembre 2019,Comisiones de intermediación,John Henriquez,El Mercurio,https://lyd.org/opinion/2019/09/comisiones-de-intermediacion/
16 septiembre 2019,Defensa jurídica internacional de Chile,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/09/defensa-juridica-internacional-de-chile/
16 septiembre 2019,Restricción a la entrega de información en educación,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/09/restriccion-a-la-entrega-de-informacion-en-educacion/
14 septiembre 2019,El secreto mejor guardado,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/09/el-secreto-mejor-guardado/
13 septiembre 2019,¿Atrapados sin salida?,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/09/atrapados-sin-salida/
12 septiembre 2019,Natalia González: 40 horas: Cuidar la institucionalidad,Natalia González,El Líbero,https://lyd.org/opinion/2019/09/natalia-gonzalez-40-horas-cuidar-la-institucionalidad/
11 septiembre 2019,BYPASS A LAS URGENCIAS LEGISLATIVAS,Natalia González,La Tercera,https://lyd.org/opinion/2019/09/bypass-a-las-urgencias-legislativas/
10 septiembre 2019,Chile y el Cambio Climático,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2019/09/chile-y-el-cambio-climatico/
8 septiembre 2019,¿Recesión ad portas en el mundo?,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2019/09/recesion-ad-portas-en-el-mundo/
7 septiembre 2019,"¿Y LA INSTITUCIONALIDAD? BIEN GRACIAS, LE MANDA SALUDOS",Natalia González,El Mercurio,https://lyd.org/opinion/2019/09/y-la-institucionalidad-bien-gracias-le-manda-saludos/
7 septiembre 2019,"¿Y LA INSTITUCIONALIDAD? BIEN GRACIAS, LE MANDA SALUDOS",Natalia González,El Mercurio,https://lyd.org/opinion/2019/09/y-la-institucionalidad-bien-gracias-le-manda-saludos/
7 septiembre 2019,¿Quién le teme a Marcela Cubillos?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/09/quien-le-teme-a-marcela-cubillos/
5 septiembre 2019,Las Instituciones al tacho,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/09/las-instituciones-al-tacho/
4 septiembre 2019,Impuestos verdes: riesgo de fuga,Alejandra Palma,Diario Financiero,https://lyd.org/opinion/2019/09/impuestos-verdes-riesgo-de-fuga/
3 septiembre 2019,Argentina: La fiebre verde,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/09/argentina-la-fiebre-verde/
2 septiembre 2019,El ente,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/09/el-ente-2/
2 septiembre 2019,Lecciones del nuevo sistema de admisión escolar,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/09/lecciones-del-nuevo-sistema-de-admision-escolar/
31 agosto 2019,Contra viento y marea,Tomás Flores,La Tercera,https://lyd.org/opinion/2019/08/contra-viento-y-marea-2/
31 agosto 2019,Viviendas inalcanzables,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/viviendas-inalcanzables/
30 agosto 2019,El precio de la libertad,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/08/el-precio-de-la-libertad/
29 agosto 2019,Arbitrariedad en el Congreso,"John Henriquez, Natalia González, Pilar Hazbun",El Mercurio,https://lyd.org/opinion/2019/08/arbitrariedad-en-el-congreso/
29 agosto 2019,Reintegración o baja de impuestos,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/08/reintegracion-o-baja-de-impuestos/
27 agosto 2019,MODERNIZACIÓN TRIBUTARIA AL SENADO,John Henriquez,La Tercera,https://lyd.org/opinion/2019/08/modernizacion-tributaria-al-senado/
27 agosto 2019,MODERNIZACIÓN TRIBUTARIA AL SENADO,John Henriquez,La Tercera,https://lyd.org/opinion/2019/08/modernizacion-tributaria-al-senado/
25 agosto 2019,Ni 40 ni 41 horas. Libertad en vez de magia,Bettina Horst,El Mercurio,https://lyd.org/opinion/2019/08/ni-40-ni-41-horas-libertad-en-vez-de-magia/
24 agosto 2019,Superhéroes y Villanos,Natalia González,El Mercurio,https://lyd.org/opinion/2019/08/superheroes-y-villanos/
24 agosto 2019,Calma y tiza,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/calma-y-tiza/
22 agosto 2019,Reducción de Jornada Laboral: Una moción inconstitucional,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/08/reduccion-de-jornada-laboral-una-mocion-inconstitucional/
20 agosto 2019,Tomás Flores: ¿Trabajar como franceses?,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/08/tomas-flores-trabajar-como-franceses/
19 agosto 2019,Responsabilidades en educación,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/08/responsabilidades-en-educacion/
17 agosto 2019,Chile y Argentina: amistad a toda prueba,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/08/chile-y-argentina-amistad-a-toda-prueba/
17 agosto 2019,Argentina,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/56240/
15 agosto 2019,Jornada Laboral: malas decisiones económicas y políticas,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/08/jornada-laboral-malas-decisiones-economicas-y-politicas/
13 agosto 2019,La Mirada de Caballero,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2019/08/la-mirada-de-caballero/
11 agosto 2019,Las disputas comerciales en perspectiva,Hernán Büchi,No encontrado,https://lyd.org/opinion/2019/08/las-disputas-comerciales-en-perspectiva/
10 agosto 2019,¿No+Migrantes?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/nomigrantes/
10 agosto 2019,¿No+Migrantes?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/nomigrantes/
10 agosto 2019,Realismo mágico y políticas públicas,Natalia González,El Mercurio,https://lyd.org/opinion/2019/08/realismo-magico-y-politicas-publicas/
9 agosto 2019,Estrato medio en Chile: unidad de diferencias,Aldo Mascareño,Revista LyD,https://lyd.org/opinion/2019/08/estrato-medio-en-chile-unidad-de-diferencias/
8 agosto 2019,La Guerra del Big Data y la Tecnología,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/08/la-guerra-del-big-data-y-la-tecnologia/
6 agosto 2019,El dinamismo del empleo en el norte de Chile,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/08/el-dinamismo-del-empleo-en-el-norte-de-chile/
6 agosto 2019,JORNADA LABORAL DE 40 HORAS Y TRADICIÓN CONSTITUCIONAL,John Henriquez,Voces La Tercera,https://lyd.org/opinion/2019/08/jornada-laboral-de-40-horas-y-tradicion-constitucional/
5 agosto 2019,¿Más Estado…? ¿Cuál Estado?,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/08/mas-estado-cual-estado/
3 agosto 2019,Boris Brexit,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/08/boris-brexit/
3 agosto 2019,Buenos y Malos,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/08/buenos-y-malos/
2 agosto 2019,Empresa y Estado,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/08/empresa-y-estado/
1 agosto 2019,Glaciares y la ley que no necesitamos,Alejandra Palma,Diario Financiero,https://lyd.org/opinion/2019/08/glaciares-y-la-ley-que-no-necesitamos/
1 agosto 2019,"Ley Corta Antiterrorista, ahora",Luis Larraín,El Líbero,https://lyd.org/opinion/2019/08/ley-corta-antiterrorista-ahora/
31 julio 2019,¿40 horas o adaptabilidad?,John Henriquez,El Líbero,https://lyd.org/opinion/2019/07/40-horas-o-adaptabilidad/
31 julio 2019,¿40 horas o adaptabilidad?,John Henriquez,El Líbero,https://lyd.org/opinion/2019/07/40-horas-o-adaptabilidad/
29 julio 2019,Salud y libertad de elegir,María Trinidad Schleyer,Diario Financiero,https://lyd.org/opinion/2019/07/salud-y-libertad-de-elegir/
28 julio 2019,Con o Sin COP25,Bettina Horst,El Mercurio,https://lyd.org/opinion/2019/07/con-o-sin-cop25/
27 julio 2019,Venezuela: La piedra en el zapato de la izquierda,Natalia González,El Mercurio,https://lyd.org/opinion/2019/07/venezuela-la-piedra-en-el-zapato-de-la-izquierda/
27 julio 2019,Modernizar el Estado,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/07/modernizar-el-estado/
26 julio 2019,Monumento asociado al MIR,Natalia González,El Mercurio,https://lyd.org/opinion/2019/07/monumento-asociado-al-mir/
26 julio 2019,LOS ASPECTOS PROBLEMÁTICOS DE FÁRMACOS II,Pilar Hazbun,Voces La Tercera,https://lyd.org/opinion/2019/07/los-aspectos-problematicos-de-farmacos-ii/
25 julio 2019,El factor Boris,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/07/luis-larrain-el-factor-boris/
24 julio 2019,¿Está haciendo aguas la actual regulación?,Pilar Hazbun,Diario Financiero,https://lyd.org/opinion/2019/07/esta-haciendo-aguas-la-actual-regulacion/
23 julio 2019,Consentimiento expreso vs tácito,Tomás Flores,El Líbero,https://lyd.org/opinion/2019/07/consentimiento-expreso-vs-tacito/
22 julio 2019,Alunizajes,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/07/alunizajes/
22 julio 2019,Que vuelva el mérito,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/07/que-vuelva-el-merito/
20 julio 2019,¿Cuál Reforma de Pensiones?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/07/cual-reforma-de-pensiones/
20 julio 2019,¿Cuál Reforma de Pensiones?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/07/cual-reforma-de-pensiones/
18 julio 2019,La Mutación del Ente,Luis Larraín,El Líbero,https://lyd.org/opinion/2019/07/la-mutacion-del-ente/
17 julio 2019,Educación escolar: un tema que evoca a conflictos,Luz María Budge,Revista LyD,https://lyd.org/opinion/2019/07/educacion-escolar-un-tema-que-evoca-a-conflictos/
14 julio 2019,Doble discurso: impidiendo el progreso y protestando por las consecuencias,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2019/07/doble-discurso-impidiendo-el-progreso-y-protestando-por-las-consecuencias/
13 julio 2019,Migración Venezolana: un problema y una oportunidad,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/07/migracion-venezolana-un-problema-y-una-oportunidad/
13 julio 2019,Alto en… Productos con Sellos,Natalia González,El Mercurio,https://lyd.org/opinion/2019/07/alto-en-productos-con-sellos/
11 julio 2019,EL CRECIMIENTO ECONÓMICO SÍ IMPORTA,María Paz Arzola,El Mercurio,https://lyd.org/opinion/2019/07/el-crecimiento-economico-si-importa/
11 julio 2019,"Banco Central, institucionalidad y pensiones",John Henriquez,El Líbero,https://lyd.org/opinion/2019/07/john-henriquez-banco-central-institucionalidad-y-pensiones/
10 julio 2019,Banco Central y el 4%,Carlos F. Cáceres,El Mercurio,https://lyd.org/opinion/2019/07/banco-central-y-el-4/
9 julio 2019,Brexit desde Londres,Luis Larraín,Diario Financiero,https://lyd.org/opinion/2019/07/brexit-desde-londres/
9 julio 2019,Mi jefe es un algoritmo,Tomás Flores,El Libero,https://lyd.org/opinion/2019/07/mi-jefe-es-un-algoritmo/
8 julio 2019,Glaciares: ¿protección o conservacionismo absolutista?,Pablo Kangiser,Voces La Tercera,https://lyd.org/opinion/2019/07/glaciares-proteccion-o-conservacionismo-absolutista/
8 julio 2019,Deuda docente,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/07/deuda-docente/
8 julio 2019,Deuda docente,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/07/deuda-docente/
6 julio 2019,País de oportunidades,Hernán Felipe Errázuriz,El Mercurio,https://lyd.org/opinion/2019/07/pais-de-oportunidades/
6 julio 2019,¿Ilusiones Perdidas?,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/07/ilusiones-perdidas/
5 julio 2019,"Brexit, democracia y emociones",Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/07/brexit-democracia-y-emociones/
4 julio 2019,"Eva y Handle, los robots que atemorizan al sindicato de trabajadores de Walmart",Felipe Berger,El Libero,https://lyd.org/opinion/2019/07/eva-y-handle-los-robots-que-atemorizan-al-sindicato-de-trabajadores-de-walmart/
29 junio 2019,El Ente,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/06/el-ente/
29 junio 2019,ACUERDO TRIBUTARIO: DE POLITICA Y OBJETIVOS,Natalia González,El Mercurio,https://lyd.org/opinion/2019/06/acuerdo-tributario-de-politica-y-objetivos/
27 junio 2019,BENEFICIOS DE UN ACUERDO,Macarena García,Voces La Tercera,https://lyd.org/opinion/2019/06/beneficios-de-un-acuerdo/
27 junio 2019,Acuerdo Tributario,Luis Larraín,El Libero,https://lyd.org/opinion/2019/06/acuerdo-tributario/
24 junio 2019,Presunción de culpabilidad en políticas públicas y el 4%,Rodrigo Troncoso,El Libero,https://lyd.org/opinion/2019/06/presuncion-de-culpabilidad-en-politicas-publicas-y-el-4/
24 junio 2019,De fútbol y progreso económico,María Paz Arzola,La Tercera,https://lyd.org/opinion/2019/06/de-futbol-y-progreso-economico/
22 junio 2019,Narcopolítica,Luis Larraín,La Tercera,https://lyd.org/opinion/2019/06/narcopolitica/
21 junio 2019,Reforma al código de aguas: la importancia de la certeza jurídica,Alejandra Palma,La Tercera,https://lyd.org/opinion/2019/06/reforma-al-codigo-de-aguas-la-importancia-de-la-certeza-juridica-2/
21 junio 2019,Reforma al código de aguas: la importancia de la certeza jurídica,Alejandra Palma,La Tercera,https://lyd.org/opinion/2019/06/reforma-al-codigo-de-aguas-la-importancia-de-la-certeza-juridica-2/
21 junio 2019,Historia y currículum,Lucía Santa Cruz,El Mercurio,https://lyd.org/opinion/2019/06/historia-y-curriculum/
20 junio 2019,URGENCIA EN PENSIONES,John Henriquez,La Tercera,https://lyd.org/opinion/2019/06/urgencia-en-pensiones/
20 junio 2019,Política Monetaria y Lingüística,Luis Larraín,El Libero,https://lyd.org/opinion/2019/06/politica-monetaria-y-linguistica/
18 junio 2019,Nueva agenda para el Ministro Fontaine,Tomás Flores,El Libero,https://lyd.org/opinion/2019/06/nueva-agenda-para-el-ministro-fontaine/
16 junio 2019,Crecimiento económico: se modifican los pronósticos,Hernán Büchi,El Mercurio,https://lyd.org/opinion/2019/06/crecimiento-economico-se-modifican-los-pronosticos/
15 junio 2019,Llamado de atención a la clase política,Natalia González,El Mercurio,https://lyd.org/opinion/2019/06/llamado-de-atencion-a-la-clase-politica/
